,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
10,2070.0,1,2,2,4,2,0,0,2,9,4,4,8,13,13,4,4,4,4,8,8,4,8,4,4,4,9,9,9,9,9,9,2,33,33,33,33,33,33,33,33,33,33,33,33,19,19,19,19,19,19,19,47,47,47,47,47,21,21,21,47,21,21,56,56,56,56,47,33,56,19
11,2084.0,0,1,1,0,0,6,7,7,7,3,3,10,8,8,7,7,7,7,17,17,7,17,7,7,7,20,20,20,29,29,29,15,15,15,15,15,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,15,15,15,15,15,31,31,31,15,11,11,40,40,40,40,15,29,40,25
12,2085.0,0,1,1,0,0,6,7,7,7,3,3,10,3,3,7,7,7,7,17,17,7,2,7,7,7,20,20,20,20,20,20,20,20,20,20,36,36,36,36,36,36,36,36,20,18,18,18,18,18,18,18,36,36,36,36,36,28,28,28,46,7,7,18,18,18,18,46,66,18,18
13,2091.0,0,1,1,0,0,6,7,7,7,3,3,10,3,3,7,7,7,7,17,17,7,17,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,20,20,20,20,20,7,7,7,59,53,53,21,21,21,21,59,26,21,3
14,2104.0,0,1,1,0,0,6,7,7,7,3,3,10,3,3,7,7,7,7,17,17,7,17,7,7,7,20,20,20,20,20,20,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,24,24,24,24,24,11,11,11,11,11,53,53,53,11,6,6,7,7,7,7,11,40,7,24
15,2106.0,1,0,0,2,5,1,1,8,8,8,8,12,1,1,11,11,11,11,19,19,11,19,22,22,22,14,14,14,14,14,31,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,36,36,36,5,25,62,15,15,15,15,5,49,15,1
16,2109.0,0,1,1,0,0,6,7,4,4,6,6,11,5,5,15,15,15,15,11,20,15,20,15,15,15,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,39,39,39,39,39,39,39,19,19,19,19,19,15,15,15,19,52,52,37,37,37,37,12,52,37,5
17,2112.0,1,2,2,4,2,0,0,2,9,4,4,8,13,13,4,4,4,4,8,8,4,8,4,4,4,9,9,9,9,9,9,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,14,14,14,14,14,9,9,9,14,57,57,34,34,34,34,14,60,34,15
18,2126.0,1,0,0,2,5,5,5,0,0,9,9,7,9,14,12,12,12,18,12,12,18,12,18,18,18,4,4,4,4,4,14,10,10,10,10,10,10,10,10,10,27,27,27,27,9,9,9,9,9,9,9,27,27,53,53,53,35,35,35,53,10,10,27,27,27,27,35,46,27,9
19,2130.0,0,1,1,0,0,3,3,6,6,7,7,3,12,12,0,0,0,0,18,18,0,18,23,23,23,26,26,26,26,26,26,21,21,21,21,21,21,21,21,21,21,21,21,21,37,37,37,37,37,37,37,21,21,21,21,21,47,47,47,21,29,29,13,13,13,13,21,42,13,37
20,2135.0,0,1,1,0,0,6,7,3,3,3,3,10,3,3,1,1,2,2,13,13,2,2,2,2,2,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46,46,0,0,0,0,0,2,2,2,0,55,55,44,44,44,44,66,54,44,46
21,2139.0,1,2,2,4,4,0,0,2,9,4,4,8,13,13,4,4,4,4,8,8,9,8,9,9,9,16,16,16,16,16,16,4,4,4,4,4,4,4,4,4,4,4,4,4,43,43,43,43,43,43,43,4,4,4,4,4,51,51,51,4,24,24,51,51,51,51,4,68,51,43
22,2143.0,0,1,1,0,0,6,7,3,3,3,3,10,8,8,3,3,2,2,13,13,2,13,2,2,2,19,19,19,19,30,30,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,53,53,59,7,48,48,19,19,19,19,7,2,19,0
23,2150.0,0,1,1,0,0,3,3,6,6,7,7,3,12,12,0,0,0,0,18,18,0,18,0,0,0,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,8,8,8,8,8,0,0,0,8,49,49,4,4,65,65,62,63,65,17
24,2152.0,0,1,1,0,0,6,7,3,3,3,3,10,8,8,7,7,2,2,13,13,2,2,2,2,2,20,20,20,20,20,20,7,7,7,7,36,36,36,36,36,36,36,36,36,18,18,18,18,18,18,18,36,36,36,36,36,53,53,53,36,48,48,19,46,46,46,36,61,46,0
25,2159.0,1,2,3,3,3,4,4,1,1,2,2,1,11,11,13,13,13,13,1,1,13,1,13,13,13,8,8,8,8,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,52,52,52,52,52,49,49,49,52,61,61,32,32,32,32,52,58,32,11
26,2161.0,0,1,1,0,0,6,7,4,4,6,6,5,5,5,15,15,15,15,5,5,15,5,15,15,15,17,17,17,17,17,17,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,12,12,12,12,12,54,54,54,12,16,16,62,62,62,62,63,5,62,56
